Title,Year,Genre,Director,Cast,Runtime,Rating
Ginger e Fred (Ginger and Fred),1986,Comedy,Federico Fellini,Marcello Mastroianni,125,4.70063
Ginger e Fred (Ginger and Fred),1986,Drama,Federico Fellini,Marcello Mastroianni,125,4.70063
Ginger Snaps,2001,Horror,John Fawcett,Katharine Isabelle,108,2.06053
Ginger Snaps,2001,Mystery,John Fawcett,Katharine Isabelle,108,2.06053
Giorni e Nuvole (Days and Clouds),2007,Art&Foreign,Silvio Soldini,Margherita Buy,115,1.96424
Giorni e Nuvole (Days and Clouds),2007,Drama,Silvio Soldini,Margherita Buy,115,1.96424
Girl 27,2007,Documentary,David Stenn,Patricia Douglas,80,4.5881
Girl In Progress,2012,Comedy,Patricia Riggen,Eva Mendes,93,4.34842
Girl In Progress,2012,Drama,Patricia Riggen,Eva Mendes,93,4.34842
Girl Model,2012,Documentary,Ashley Sabin,Ashley Arbaugh,77,9.01069
Girl Model,2012,Mystery,Ashley Sabin,Ashley Arbaugh,77,9.01069
Girl Most Likely,2013,Comedy,Shari Springer Berman,Kristen Wiig,103,8.44731
Girl On A Bicycle,2014,Romance,Jeremy Leven,Nora Tschirner,101,3.3969
Girl Rising,2013,Documentary,Richard E. Robbins,Anne Hathaway,101,2.50228
Girl With a Pearl Earring,2004,Drama,Peter Webber,Scarlett Johansson,99,6.18433
Girl Interrupted,1999,Drama,James Mangold,Winona Ryder,127,1.75542
Girlfight,2000,Drama,Karyn Kusama,Michelle Rodriguez,110,3.31903
Girlfriend,2011,Drama,Justin Lerner,Jackson Rathbone,94,7.25829
Girlfriends,1978,Comedy,Claudia Weill,Melanie Mayron,86,1.39301
Girlhood,2003,Documentary,Liz Garbus,Linda Fiorentino,82,2.50256
Girlhood,2015,Drama,Cline Sciamma,Assa Sylla,113,8.45931
Girls Against Boys,2013,Drama,Austin Chick,Danielle Panabaker,94,2.65408
Girls Against Boys,2013,Mystery,Austin Chick,Danielle Panabaker,94,2.65408
Girls Can't Swim,2002,Art&Foreign,Anne-Sophie Birot,Isild Le Besco,97,3.14642
Girls Can't Swim,2002,Comedy,Anne-Sophie Birot,Isild Le Besco,97,3.14642
Girls Can't Swim,2002,Drama,Anne-Sophie Birot,Isild Le Besco,97,3.14642
Girls Town,1995,Comedy,Jim McKay,Lili Taylor,88,6.2695
Girls Trip,2017,Comedy,Malcolm D. Lee,Regina Hall,122,3.56874
Girls Trip,2017,Drama,Malcolm D. Lee,Regina Hall,122,3.56874
Girls Will Be Girls,2003,Comedy,Richard Day,Jack Plotnick,82,7.53344
Girls Will Be Girls,2003,Drama,Richard Day,Jack Plotnick,82,7.53344
Girls Will Be Girls,2003,Romance,Richard Day,Jack Plotnick,82,7.53344
Girls! Girls! Girls!,1962,Classics,Norman Taurog,Elvis Presley,98,3.18581
Girls! Girls! Girls!,1962,Comedy,Norman Taurog,Elvis Presley,98,3.18581
Girls! Girls! Girls!,1962,Romance,Norman Taurog,Elvis Presley,98,3.18581
Giuliani Time,2006,Documentary,Kevin Keating,Wayne Barrett,118,4.27987
Giuliani Time,2006,Drama,Kevin Keating,Wayne Barrett,118,4.27987
Gladiator,2000,Action,Ridley Scott,Russell Crowe,171,7.31055
Gladiator,2000,Classics,Ridley Scott,Russell Crowe,171,7.31055
Gladiator,2000,Drama,Ridley Scott,Russell Crowe,171,7.31055
Glass Chin,2015,Drama,Noah Buschel,Corey Stoll,87,2.72632
Glass Chin,2015,Mystery,Noah Buschel,Corey Stoll,87,2.72632
Glass: A Portrait of Philip in Twelve Parts,2008,Documentary,Scott Hicks,Philip Glass,115,9.38915
Gleason,2016,Documentary,Clay Tweel,Steve Gleason,110,7.83914
Glee: The 3D Concert Movie,2011,Documentary,Kevin Tancharoen,Justine De Vera,84,9.08948
Glen Campbell: I'll Be Me,2014,Documentary,James Keach,Bruce Springsteen,116,2.94438
Glen or Glenda?,1953,Classics,Edward D. Wood Jr.,Bela Lugosi,65,8.44971
Glen or Glenda?,1953,Drama,Edward D. Wood Jr.,Bela Lugosi,65,8.44971
Glengarry Glen Ross,1992,Drama,James Foley,Al Pacino,100,3.51404
Glitter,2001,Drama,Vondie Curtis-Hall,Mariah Carey,104,9.24765
Gloria,1980,Action,John Cassavetes,Gena Rowlands,123,4.96668
Gloria,2014,Art&Foreign,Sebastin Lelio,Paulina Garca,108,6.20791
Gloria,2015,Drama,Christian Keller Sarmiento,Sofa Espinosa,127,5.80277
Gloria,1980,Mystery,John Cassavetes,Gena Rowlands,123,4.96668
Glorious 39,2009,Drama,Stephen Poliakoff,Romola Garai,139,1.20527
Glorious 39,2009,Horror,Stephen Poliakoff,Romola Garai,139,1.20527
Glorious 39,2009,Mystery,Stephen Poliakoff,Romola Garai,139,1.20527
Glorious 39,2009,Romance,Stephen Poliakoff,Romola Garai,139,1.20527
Glory Road,2006,Drama,James Garner,Josh Lucas,117,2.56099
GMO OMG,2013,Documentary,Jeremy Seifert,Chavannes Jean-Baptiste,85,4.24526
Gnomeo and Juliet,2011,Action,Kelly Aysbury,James McAvoy,84,3.98957
Gnomeo and Juliet,2011,Comedy,Kelly Aysbury,James McAvoy,84,3.98957
Gnomeo and Juliet,2011,Kids&Family,Kelly Aysbury,James McAvoy,84,3.98957
Gnomeo and Juliet,2011,Romance,Kelly Aysbury,James McAvoy,84,3.98957
Gnral Idi Amin Dada: Autoportrait (A Self Portrait),1975,Art&Foreign,Barbet Schroeder,Idi Amin,90,6.49962
Gnral Idi Amin Dada: Autoportrait (A Self Portrait),1975,Documentary,Barbet Schroeder,Idi Amin,90,6.49962
Go,1999,Comedy,Doug Liman,Desmond Askew,103,3.27397
Go,1999,Drama,Doug Liman,Desmond Askew,103,3.27397
Go For Sisters,2013,Drama,John Sayles,LisaGay Hamilton,122,2.25487
Go Further,2004,Comedy,Ron Mann,Woody Harrelson,80,4.08599
Go Further,2004,Documentary,Ron Mann,Woody Harrelson,80,4.08599
Go Further,2004,Kids&Family,Ron Mann,Woody Harrelson,80,4.08599
Go Tigers!,2001,Documentary,Kenneth A. Carlson,Dave Irwin,102,3.05283
Go West,1940,Classics,Edward Buzzell,The Marx Brothers,81,5.10012
Go West,1940,Comedy,Edward Buzzell,The Marx Brothers,81,5.10012
Goal II: Living the Dream,2007,Drama,Jaume Collet-Serra,Kuno Becker,115,3.30533
Goal! The Dream Begins (Goal!: The Impossible Dream),2005,Drama,Danny Cannon,Kuno Becker,121,3.58893
Goat,2016,Drama,Andrew Neel,Ben Schnetzer,96,4.51605
Goats,2012,Comedy,Christopher Neil,David Duchovny,94,1.20395
Goats,2012,Drama,Christopher Neil,David Duchovny,94,1.20395
God Bless America,2012,Comedy,Bobcat Goldthwait,Tara Lynne Barr,104,5.61651
God Bless America,2012,Drama,Bobcat Goldthwait,Tara Lynne Barr,104,5.61651
God Bless Ozzy Osbourne,2011,Documentary,Mike Piscitelli,Ozzy Osbourne,91,2.42882
God Grew Tired Of Us,2007,Documentary,Christopher Dillon Quinn,Nicole Kidman,89,4.03175
God Help the Girl,2014,Comedy,Stuart Murdoch,Emily Browning,111,4.43937
God Help the Girl,2014,Drama,Stuart Murdoch,Emily Browning,111,4.43937
God Help the Girl,2014,Romance,Stuart Murdoch,Emily Browning,111,4.43937
God Knows Where I Am,2017,Documentary,Jedd Wider,Lori Singer,102,5.04899
God Loves Uganda,2013,Documentary,Roger Ross Williams,Lou Engle,83,8.61356
God of War,2017,Action,Gordon Chan,Vincent Zhao,128,4.31414
God of War,2017,Art&Foreign,Gordon Chan,Vincent Zhao,128,4.31414
God of War,2017,Drama,Gordon Chan,Vincent Zhao,128,4.31414
God Said 'Ha!',1998,Comedy,Julia Sweeney,Julia Sweeney,85,5.47357
God Said 'Ha!',1998,Documentary,Julia Sweeney,Julia Sweeney,85,5.47357
God Told Me To,1976,Drama,Larry Cohen,Tony Lo Bianco,87,1.59313
God Told Me To,1976,Horror,Larry Cohen,Tony Lo Bianco,87,1.59313
God Told Me To,1976,Mystery,Larry Cohen,Tony Lo Bianco,87,1.59313
God Sex & Apple Pie,1999,Comedy,Paul Leaf,Jerome Courshon,97,7.46878
God Sex & Apple Pie,1999,Drama,Paul Leaf,Jerome Courshon,97,7.46878
Gods and Generals,2003,Classics,Ronald F. Maxwell,Jeff Daniels,229,1.79437
Gods and Generals,2003,Drama,Ronald F. Maxwell,Jeff Daniels,229,1.79437
Gods and Monsters,1998,Drama,Bill Condon,Ian McKellen,120,2.84631
God's Horses,2014,Art&Foreign,Nabil Ayouch,Abdelhakim Rachid,115,1.66878
God's Horses,2014,Drama,Nabil Ayouch,Abdelhakim Rachid,115,1.66878
God's Not Dead,2014,Comedy,Harold Cronk,Kevin Sorbo,113,1.52295
God's Not Dead,2014,Drama,Harold Cronk,Kevin Sorbo,113,1.52295
God's Not Dead 2,2016,Drama,Harold Cronk,Melissa Joan Hart,120,8.14875
God's Not Dead: A Light in Darkness,2018,Drama,Michael Mason,Jennifer Taylor,120,1.10109
Gods Of Egypt,2016,Action,Alex Proyas,Gerard Butler,127,9.3501
Gods Of Egypt,2016,SciFi,Alex Proyas,Gerard Butler,127,9.3501
Gods of the Plague (Gotter der Pest),1977,Art&Foreign,Rainer Werner Fassbinder,Hanna Schygulla,92,8.42202
Gods of the Plague (Gotter der Pest),1977,Drama,Rainer Werner Fassbinder,Hanna Schygulla,92,8.42202
Gods of the Plague (Gotter der Pest),1977,Mystery,Rainer Werner Fassbinder,Hanna Schygulla,92,8.42202
God's Own Country,2017,Art&Foreign,Francis Lee,Josh O'Connor,104,6.26805
God's Own Country,2017,Drama,Francis Lee,Josh O'Connor,104,6.26805
God's Own Country,2017,Romance,Francis Lee,Josh O'Connor,104,6.26805
God's Pocket,2014,Drama,John Slattery,Philip Seymour Hoffman,88,5.4443
Godsend,2003,Drama,Nick Hamm,Greg Kinnear,102,4.82714
Godsend,2003,Horror,Nick Hamm,Greg Kinnear,102,4.82714
Godsend,2003,Mystery,Nick Hamm,Greg Kinnear,102,4.82714
Godspeed,2010,Drama,Robert Saitzyk,Joseph McKelheer,98,3.46323
Godspeed,2010,Mystery,Robert Saitzyk,Joseph McKelheer,98,3.46323
Godspell,1973,Classics,David Greene,Victor Garber,102,5.74291
Godspell,1973,Drama,David Greene,Victor Garber,102,5.74291
Godzilla,1998,Action,Roland Emmerich,Jean Reno,98,4.43575
Godzilla,1998,Horror,Roland Emmerich,Jean Reno,98,4.43575
Godzilla,2014,Mystery,Gareth Edwards (V),Aaron Taylor-Johnson,138,5.30359
Godzilla,2014,SciFi,Gareth Edwards (V),Aaron Taylor-Johnson,138,5.30359
Godzilla ,2000,Action,Takao Okawara,Takehiro Murata,99,7.7339
Godzilla ,2000,Art&Foreign,Takao Okawara,Takehiro Murata,99,7.7339
Godzilla ,2000,Drama,Takao Okawara,Takehiro Murata,99,7.7339
Godzilla ,2000,SciFi,Takao Okawara,Takehiro Murata,99,7.7339
Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura),1992,Art&Foreign,Takao Okawara,Tetsuya Bessho,100,7.32858
Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura),1992,Horror,Takao Okawara,Tetsuya Bessho,100,7.32858
Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura),1992,SciFi,Takao Okawara,Tetsuya Bessho,100,7.32858
Godzilla Resurgence (Shin Godzilla),2016,Action,Hideaki Anno,Hiroki Hasegawa,120,8.24215
Godzilla Resurgence (Shin Godzilla),2016,Drama,Hideaki Anno,Hiroki Hasegawa,120,8.24215
Godzilla Resurgence (Shin Godzilla),2016,SciFi,Hideaki Anno,Hiroki Hasegawa,120,8.24215
Godzilla Vs Mechagodzilla,1974,Art&Foreign,Jun Fukuda,Masaaki Daimon,84,8.68161
Godzilla Vs Mechagodzilla,1974,Classics,Jun Fukuda,Masaaki Daimon,84,8.68161
Godzilla Vs Mechagodzilla,1974,SciFi,Jun Fukuda,Masaaki Daimon,84,8.68161
Godzilla vs. King Ghidorah (Gojira tai Kingu Gidor),1991,Action,Koichi Kawakita,Yoshio Tsuchiya,89,7.25746
Godzilla vs. King Ghidorah (Gojira tai Kingu Gidor),1991,Art&Foreign,Koichi Kawakita,Yoshio Tsuchiya,89,7.25746
Godzilla vs. King Ghidorah (Gojira tai Kingu Gidor),1991,Drama,Koichi Kawakita,Yoshio Tsuchiya,89,7.25746
Godzilla vs. King Ghidorah (Gojira tai Kingu Gidor),1991,Horror,Koichi Kawakita,Yoshio Tsuchiya,89,7.25746
Godzilla vs. King Ghidorah (Gojira tai Kingu Gidor),1991,SciFi,Koichi Kawakita,Yoshio Tsuchiya,89,7.25746
Godzilla vs. Megalon,1973,Horror,Jun Fukuda,Katsuhiko Sasaki,83,7.25928
Godzilla vs. Megalon,1973,SciFi,Jun Fukuda,Katsuhiko Sasaki,83,7.25928
Godzilla King of the Monsters!,1956,Art&Foreign,Terry O. Morse,Raymond Burr,78,8.03928
Godzilla King of the Monsters!,1956,Classics,Terry O. Morse,Raymond Burr,78,8.03928
Godzilla King of the Monsters!,1956,Horror,Terry O. Morse,Raymond Burr,78,8.03928
Godzilla King of the Monsters!,1956,SciFi,Terry O. Morse,Raymond Burr,78,8.03928
Godzilla: Final Wars,2004,Action,Ryuhei Kitamura,Masahiro Matsuoka,125,5.25632
Godzilla: Final Wars,2004,Art&Foreign,Ryuhei Kitamura,Masahiro Matsuoka,125,5.25632
Godzilla: Final Wars,2004,Horror,Ryuhei Kitamura,Masahiro Matsuoka,125,5.25632
Godzilla: Final Wars,2004,Mystery,Ryuhei Kitamura,Masahiro Matsuoka,125,5.25632
Godzilla: Final Wars,2004,SciFi,Ryuhei Kitamura,Masahiro Matsuoka,125,5.25632
Goethe! (Young Goethe in Love),2011,Art&Foreign,Philipp Stlzl,Alexander Fehling,100,6.81355
Goethe! (Young Goethe in Love),2011,Drama,Philipp Stlzl,Alexander Fehling,100,6.81355
Gogol Bordello Non-Stop,2008,Documentary,Margarita Jimeno,Manu Chao,93,4.15731
Goin' South,1978,Comedy,Jack Nicholson,Jack Nicholson,105,2.66495
Goin' South,1978,Drama,Jack Nicholson,Jack Nicholson,105,2.66495
Going Clear: Scientology and the Prison of Belief,2015,Documentary,Alex Gibney,Paul Haggis,120,4.31276
Going Down In La-la Land,2012,Comedy,Casper Andreas,Matthew Ludwinski,107,3.81892
Going Down In La-la Land,2012,Drama,Casper Andreas,Matthew Ludwinski,107,3.81892
Going Down In La-la Land,2012,Romance,Casper Andreas,Matthew Ludwinski,107,3.81892
Going in Style,1979,Drama,Martin Brest,George Burns,90,5.36284
Going My Way,1944,Classics,Leo McCarey,Bing Crosby,126,1.63811
Going My Way,1944,Comedy,Leo McCarey,Bing Crosby,126,1.63811
Going My Way,1944,Drama,Leo McCarey,Bing Crosby,126,1.63811
Going Places (Les valseuses),1974,Art&Foreign,Bertrand Blier,Grard Depardieu,118,1.53904
Going Places (Les valseuses),1974,Comedy,Bertrand Blier,Grard Depardieu,118,1.53904
Going Places (Les valseuses),1974,Drama,Bertrand Blier,Grard Depardieu,118,1.53904
Going Shopping,2005,Comedy,Henry Jaglom,Lee Grant,106,7.63218
Going Shopping,2005,Drama,Henry Jaglom,Lee Grant,106,7.63218
Going the Distance,2010,Comedy,Nanette Burstein,Drew Barrymore,97,3.38607
Going the Distance,2010,Romance,Nanette Burstein,Drew Barrymore,97,3.38607
Going Under,2006,Art&Foreign,Eric Werthman,Roger Rees,98,8.99718
Going Under,2006,Drama,Eric Werthman,Roger Rees,98,8.99718
Gojira,1956,Action,Ishir Honda,Takashi Shimura,98,2.9855
Gojira,1956,Art&Foreign,Ishir Honda,Takashi Shimura,98,2.9855
Gojira,1956,Horror,Ishir Honda,Takashi Shimura,98,2.9855
Gojira,1956,SciFi,Ishir Honda,Takashi Shimura,98,2.9855
Gold,2017,Drama,Stephen Gaghan,Matthew McConaughey,120,9.58855
Gold Star,2017,Drama,Victoria Negri,Robert Vaughn,90,8.87274
Golden Door (Nuovomondo),2007,Art&Foreign,Emanuele Crialese,Charlotte Gainsbourg,118,4.71274
Golden Door (Nuovomondo),2007,Drama,Emanuele Crialese,Charlotte Gainsbourg,118,4.71274
Golden Exits,2018,Drama,Alex Ross Perry,Emily Browning,94,7.07165
Golden Kingdom,2016,Drama,Brian Perkins,Shine Htet Zaw,104,7.80026
GoldenEye,1995,Action,Martin Campbell,Pierce Brosnan,130,2.4525
GoldenEye,1995,Mystery,Martin Campbell,Pierce Brosnan,130,2.4525
Goldfinger,1964,Action,Guy Hamilton,Sean Connery,117,1.11671
Goldfinger,1964,Classics,Guy Hamilton,Sean Connery,117,1.11671
Goldfinger,1964,Mystery,Guy Hamilton,Sean Connery,117,1.11671
Golmaal 3,2010,Art&Foreign,Rohit Shetty,Ratna Pathak Shah,143,3.28778
Golmaal 3,2010,Comedy,Rohit Shetty,Ratna Pathak Shah,143,3.28778
Gomorrah (Gomorra),2008,Art&Foreign,Matteo Garrone,Salvatore Ruocco,137,9.90475
Gomorrah (Gomorra),2008,Drama,Matteo Garrone,Salvatore Ruocco,137,9.90475
Gomorrah (Gomorra),2008,Mystery,Matteo Garrone,Salvatore Ruocco,137,9.90475
Gone,2007,Horror,Ringan Ledwidge,Scott Mechlowicz,88,2.65338
Gone,2012,Mystery,Heitor Dhalia,Amanda Seyfried,94,6.00281
Gone Baby Gone,2007,Drama,Ben Affleck,Casey Affleck,114,8.9955
Gone Baby Gone,2007,Mystery,Ben Affleck,Casey Affleck,114,8.9955
Gone Doggy Gone,2015,Action,Brandon Walter,Brandon Walter,89,5.85054
Gone Doggy Gone,2015,Comedy,Brandon Walter,Brandon Walter,89,5.85054
Gone Doggy Gone,2015,Drama,Brandon Walter,Brandon Walter,89,5.85054
Gone Fishin',1997,Comedy,Christopher Cain,Joe Pesci,94,9.15785
Gone Girl,2014,Drama,David Fincher,Ben Affleck,145,8.26894
Gone Girl,2014,Mystery,David Fincher,Ben Affleck,145,8.26894
Gone in 60 Seconds,1974,Action,H.B. Halicki,H.B. Halicki,105,3.82349
Gone in 60 Seconds,1974,Drama,H.B. Halicki,H.B. Halicki,105,3.82349
Gone in 60 Seconds,1974,Mystery,H.B. Halicki,H.B. Halicki,105,3.82349
Gone in 60 Seconds (Gone in Sixty Seconds),2000,Action,Dominic Sena,Nicolas Cage,117,9.24343
Gone With the Wind,1939,Classics,Victor Fleming,Clark Gable,222,8.44374
Gone With the Wind,1939,Drama,Victor Fleming,Clark Gable,222,8.44374
Gone With the Wind,1939,Romance,Victor Fleming,Clark Gable,222,8.44374
Gonjiam: Haunted Asylum,2018,Horror,Beom-sik Jeong,Seung-Wook Lee,93,1.54984
Gonzo: The Life and Work of Hunter S. Thompson,2008,Documentary,Alex Gibney,Hunter S. Thompson,119,1.44847
Gooby,2009,Art&Foreign,Wilson Coneybeare,David James Elliott,99,5.16279
Gooby,2009,Kids&Family,Wilson Coneybeare,David James Elliott,99,5.16279
Gooby,2009,SciFi,Wilson Coneybeare,David James Elliott,99,5.16279
Good,2008,Drama,Vicente Amorim,Viggo Mortensen,95,3.82521
Good Advice,2001,Comedy,Steve Rash,Charlie Sheen,92,8.94481
Good Advice,2001,Romance,Steve Rash,Charlie Sheen,92,8.94481
Good Boy!,2003,Comedy,John Robert Hoffman,Liam Aiken,89,6.59581
Good Boy!,2003,Kids&Family,John Robert Hoffman,Liam Aiken,89,6.59581
Good Burger,1997,Comedy,Brian Robbins,Kel Mitchell,95,4.94724
Good Burger,1997,Kids&Family,Brian Robbins,Kel Mitchell,95,4.94724
Good Bye Lenin!,2004,Art&Foreign,Wolfgang Becker,Daniel Brhl,118,7.51187
Good Bye Lenin!,2004,Comedy,Wolfgang Becker,Daniel Brhl,118,7.51187
Good Bye Lenin!,2004,Drama,Wolfgang Becker,Daniel Brhl,118,7.51187
Good Bye Lenin!,2004,Romance,Wolfgang Becker,Daniel Brhl,118,7.51187
Good Dick,2008,Art&Foreign,Marianna Palka,Marianna Palka,87,3.20829
Good Dick,2008,Comedy,Marianna Palka,Marianna Palka,87,3.20829
Good Dick,2008,Drama,Marianna Palka,Marianna Palka,87,3.20829
Good for Nothing,2012,Art&Foreign,Mike Wallis,Inge Rademeyer,92,2.51716
Good Fortune,2017,Documentary,Joshua Tickell,John Paul DeJoria,90,8.96074
Good Fortune,2017,Kids&Family,Joshua Tickell,John Paul DeJoria,90,8.96074
Good Hair,2009,Comedy,Jeff Stilson,Chris Rock,96,8.07571
Good Hair,2009,Documentary,Jeff Stilson,Chris Rock,96,8.07571
Good Kids,2016,Comedy,Chris McCoy,Zoey Deutch,90,7.56665
Good Kill,2015,Mystery,Andrew Niccol,Ethan Hawke,103,1.16545
Good Luck Chuck,2007,Comedy,Mark Helfrich,Dane Cook,101,2.97631
Good Morning (Ohay),1959,Art&Foreign,Yasujiro Ozu,Koji Shitara,93,3.59343
Good Morning Vietnam,1987,Comedy,Barry Levinson,Robin Williams,121,4.18549
Good Morning Vietnam,1987,Drama,Barry Levinson,Robin Williams,121,4.18549
Good Neighbors,2011,Drama,Jacob Tierney,Scott Speedman,98,5.27078
Good Neighbors,2011,Mystery,Jacob Tierney,Scott Speedman,98,5.27078
Good Night And Good Luck,2005,Drama,George Clooney,David Strathairn,90,6.71853
Good Ol' Freda,2013,Documentary,Ryan White,Freda Kelly,86,1.60793
Good People,2014,Drama,Henrik Ruben Genz,James Franco,90,8.53778
Good People,2014,Mystery,Henrik Ruben Genz,James Franco,90,8.53778
Good Time,2017,Drama,Benny Safdie,Robert Pattinson,100,7.333
Good Will Hunting,1997,Drama,Gus Van Sant,Matt Damon,126,5.03259
Goodbye Lover,1998,Drama,Roland Joff,Patricia Arquette,115,1.4064
Goodbye Solo,2009,Drama,Ramin Bahrani,Red West,91,8.81735
Goodbye to All That,2014,Comedy,Angus MacLachlan,Paul Schneider,87,9.36331
Goodbye to All That,2014,Drama,Angus MacLachlan,Paul Schneider,87,9.36331
Goodbye World,2014,Drama,Denis Hennelly,Kerry Bish,100,3.99892
Goodbye Columbus,1969,Comedy,Larry Peerce,Richard Benjamin,105,8.60185
Goodbye Columbus,1969,Romance,Larry Peerce,Richard Benjamin,105,8.60185
Goodbye Mr. Chips,1939,Art&Foreign,Sam Wood,Robert Donat,114,5.63184
Goodbye Mr. Chips,1939,Classics,Sam Wood,Robert Donat,114,5.63184
Goodbye Mr. Chips,1939,Comedy,Sam Wood,Robert Donat,114,5.63184
Goodbye Mr. Chips,1969,Drama,Herbert Ross,Peter O'Toole,151,7.82115
Goodbye Mr. Chips,1969,Romance,Herbert Ross,Peter O'Toole,151,7.82115
Goodnight Mommy (Ich seh Ich seh),2015,Drama,Veronika Franz,Susanne Wuest,99,1.49098
Goodnight Mommy (Ich seh Ich seh),2015,Horror,Veronika Franz,Susanne Wuest,99,1.49098
Gook,2017,Drama,Justin Chon,Justin Chon,94,4.56212
Goosebumps,2015,Horror,Rob Letterman,Jack Black,103,6.87331
Goosebumps,2015,Kids&Family,Rob Letterman,Jack Black,103,6.87331
Goosebumps,2015,Mystery,Rob Letterman,Jack Black,103,6.87331
Gordy,1995,Comedy,Mark Lewis,Doug Stone,90,5.54456
Gordy,1995,Kids&Family,Mark Lewis,Doug Stone,90,5.54456
Gore Vidal: The United States Of Amnesia,2014,Documentary,Nicholas Wrathall,Gore Vidal,89,6.82614
Gori Tere Pyaar Mein,2013,Romance,Punit Malhotra,Imran Khan,150,5.44366
Gorillas in the Mist: The Story of Dian Fossey,1988,Drama,Michael Apted,Sigourney Weaver,130,1.19479
Gorky Park,1983,Drama,Michael Apted,William Hurt,128,9.40473
Gorky Park,1983,Mystery,Michael Apted,William Hurt,128,9.40473
Gosford Park,2001,Drama,Robert Altman,Michael Gambon,138,1.97808
Gosford Park,2001,Mystery,Robert Altman,Michael Gambon,138,1.97808
Gospel Hill,2008,Drama,Giancarlo Esposito,Danny Glover,98,1.13987
Gossip,1999,Drama,Colin Nutley,Pernilla August,90,8.96473
Gossip,1999,Mystery,Colin Nutley,Pernilla August,90,8.96473
Gothic,2002,Art&Foreign,Ken Russell,Natasha Richardson,87,4.76628
Gothic,2002,Drama,Ken Russell,Natasha Richardson,87,4.76628
Gothic,2002,Horror,Ken Russell,Natasha Richardson,87,4.76628
Gothic,2002,Mystery,Ken Russell,Natasha Richardson,87,4.76628
Gothika,2003,Horror,Mathieu Kassovitz,Halle Berry,98,7.35248
Gothika,2003,Mystery,Mathieu Kassovitz,Halle Berry,98,7.35248
Gottfried Helnwein and the Dreaming Child,2012,Art&Foreign,Lisa Kirk Colburn,Gottfried Helnwein,70,9.14056
Gottfried Helnwein and the Dreaming Child,2012,Documentary,Lisa Kirk Colburn,Gottfried Helnwein,70,9.14056
Goya's Ghosts,2007,Drama,Milos Forman,Javier Bardem,114,3.05976
Grabbers,2013,Drama,Jon Wright,Richard Coyle,94,1.28237
Grabbers,2013,Horror,Jon Wright,Richard Coyle,94,1.28237
Grabbers,2013,SciFi,Jon Wright,Richard Coyle,94,1.28237
Grace,2009,Drama,Paul Solet,Jordan Ladd,84,8.0466
Grace,2009,Horror,Paul Solet,Jordan Ladd,84,8.0466
Grace Is Gone,2007,Drama,James C. Strouse,John Cusack,92,2.30611
